image_name,sentence_index,explanation_index,sentence_number,sentence,claim_cluster,claim_id
documerica_0051.jpg,1433,232,2,"The structure appears to be an institutional or governmental building, as indicated by the inscription ""MILKAR BUILDING AND INTERNATIONAL"" on the facade.",9,documerica_0051.jpg_claim_9
documerica_0051.jpg,1434,232,3,"The entrance features multiple arched doorways, and banners hang on either side, possibly indicating ongoing exhibitions or events.",10,documerica_0051.jpg_claim_10
documerica_0051.jpg,1435,232,4,"There are no visible people in the foreground, but the presence of a few individuals in the distance suggests minimal activity around the building.",11,documerica_0051.jpg_claim_11
documerica_0051.jpg,1436,232,5,"The clear blue sky and bright sunlight suggest a daytime scene, likely in fair weather.",12,documerica_0051.jpg_claim_12
documerica_0051.jpg,1437,232,6,"The environment looks urban, with",13,documerica_0051.jpg_claim_13
documerica_0051.jpg,1438,233,1,"The image depicts a large, symmetrical building with classical architectural elements, including a prominent dome and a series of tall columns supporting a triangular pediment.",0,documerica_0051.jpg_claim_0
documerica_0051.jpg,1439,233,2,"The facade features multiple archways and windows, suggesting it could be a significant public or government structure.",3,documerica_0051.jpg_claim_3
documerica_0051.jpg,1440,233,3,"Visible text on the building reads ""BREYER BUILDING AND INTERNATIONAL,"" which may indicate its name or purpose.",7,documerica_0051.jpg_claim_7
documerica_0051.jpg,1441,233,4,"A clear blue sky and some banners hanging on poles suggest the photo was taken during daylight hours, possibly for an event or ceremony.",14,documerica_0051.jpg_claim_14
documerica_0051.jpg,1442,233,5,"There are no people present in the image, so their actions cannot be observed.",15,documerica_0051.jpg_claim_15
documerica_0051.jpg,1443,233,6,The surrounding area includes,16,documerica_0051.jpg_claim_16
documerica_0051.jpg,1444,234,1,"The image shows a large, classical-style building with a prominent domed roof and multiple columns, suggesting it could be an important government or institutional structure.",0,documerica_0051.jpg_claim_0
documerica_0051.jpg,1445,234,2,"The architecture is symmetrical, with arched windows and doors on the ground floor and larger windows above.",17,documerica_0051.jpg_claim_17
documerica_0051.jpg,1446,234,3,"The text ""MUNICIPAL BUILDING AND INTERNATIONAL"" is inscribed on the building's facade, indicating its function.",18,documerica_0051.jpg_claim_18
documerica_0051.jpg,1447,234,4,"The surrounding area appears urban, with a clear blue sky overhead and some banners hanging along the sides of the building, which may suggest an event or exhibition.",19,documerica_0051.jpg_claim_19
documerica_0051.jpg,1448,234,5,"The scene is well-lit, likely taken during the day",20,documerica_0051.jpg_claim_20
documerica_0052.jpg,1449,235,1,"The image shows a modern glass-fronted building with multiple stories, likely an office or commercial structure.",0,documerica_0052.jpg_claim_0
documerica_0052.jpg,1450,235,2,"The architecture features large rectangular windows arranged in a grid pattern, with dark vertical lines separating the panes.",1,documerica_0052.jpg_claim_1
documerica_0052.jpg,1451,235,3,"Reflections in the glass suggest a bright day, possibly with sunlight creating glare.",2,documerica_0052.jpg_claim_2
documerica_0052.jpg,1452,235,4,"There are no visible people in the foreground; however, there appears to be someone near the entrance, possibly entering or exiting the building.",3,documerica_0052.jpg_claim_3
documerica_0052.jpg,1453,235,5,A small tree with green foliage is present to the right of the entrance.,4,documerica_0052.jpg_claim_4
documerica_0052.jpg,1454,235,6,"The entrance itself has a glass door and is marked with a sign reading ""1310.""",5,documerica_0052.jpg_claim_5
documerica_0052.jpg,1455,235,7,The,6,documerica_0052.jpg_claim_6
documerica_0052.jpg,1456,236,1,The image shows a modern building with large glass windows reflecting adjacent structures and a tree.,0,documerica_0052.jpg_claim_0
documerica_0052.jpg,1457,236,2,"The architecture suggests a contemporary design, characterized by clean lines and a grid-like window pattern.",1,documerica_0052.jpg_claim_1
documerica_0052.jpg,1458,236,3,"A street lamp stands on the left side, indicating an urban setting.",7,documerica_0052.jpg_claim_7
documerica_0052.jpg,1459,236,4,"The entrance features double doors with glass panels, and there appears to be a person walking towards the building's main entrance.",8,documerica_0052.jpg_claim_8
documerica_0052.jpg,1460,236,5,"The street in front has some greenery, including small trees, suggesting a landscaped area.",9,documerica_0052.jpg_claim_9
documerica_0052.jpg,1461,236,6,"Visible text on the building reads ""1310,"" likely identifying the address.",10,documerica_0052.jpg_claim_10
documerica_0052.jpg,1462,236,7,"The overall environment appears calm, with no visible signs of",11,documerica_0052.jpg_claim_11
documerica_0052.jpg,1463,237,1,The image depicts the facade of a modern glass building with large reflective windows.,0,documerica_0052.jpg_claim_0
documerica_0052.jpg,1464,237,2,"The structure features horizontal and vertical metal beams, creating a grid-like pattern.",12,documerica_0052.jpg_claim_12
documerica_0052.jpg,1465,237,3,"A tree is visible in front of the building, suggesting an urban environment.",13,documerica_0052.jpg_claim_13
documerica_0052.jpg,1466,237,4,"The ground floor has a glass entrance, partially open, through which a person appears to be exiting.",14,documerica_0052.jpg_claim_14
documerica_0052.jpg,1467,237,5,"There is also a street lamp and some signage on the left side of the entrance, though the specific details of the signs are not clear.",15,documerica_0052.jpg_claim_15
documerica_0052.jpg,1468,237,6,The overall appearance suggests a contemporary office or commercial building in a city setting.,16,documerica_0052.jpg_claim_16
documerica_0052.jpg,1469,237,7,"The presence of the person and the tree indicates daytime activity,",17,documerica_0052.jpg_claim_17
documerica_0052.jpg,1470,238,1,"The image depicts a modern glass-fronted building with reflective surfaces, suggesting it could be an office or commercial structure.",0,documerica_0052.jpg_claim_0
documerica_0052.jpg,1471,238,2,"The building has large windows, a sleek design, and appears to have a modern architectural style.",18,documerica_0052.jpg_claim_18
documerica_0052.jpg,1472,238,3,"The entrance features glass doors and a small area with a few people, possibly entering or exiting.",19,documerica_0052.jpg_claim_19
documerica_0052.jpg,1473,238,4,"A street lamp is visible to the left, indicating an urban setting.",7,documerica_0052.jpg_claim_7
documerica_0052.jpg,1474,238,5,"A small tree stands in front of the building, adding a touch of greenery to the otherwise concrete surroundings.",13,documerica_0052.jpg_claim_13
documerica_0052.jpg,1475,238,6,There are no clear signs or text within the frame that provide specific information about the location or purpose of the building.,20,documerica_0052.jpg_claim_20
documerica_0052.jpg,1476,239,1,The image shows the exterior of a modern building with large glass windows reflecting adjacent structures and possibly some greenery.,0,documerica_0052.jpg_claim_0
documerica_0052.jpg,1477,239,2,The entrance features a glass door and a pedestrian walkway leading up to it.,8,documerica_0052.jpg_claim_8
documerica_0052.jpg,1478,239,3,"To the left, a street lamp is visible, and there is a trash can near the entrance.",21,documerica_0052.jpg_claim_21
documerica_0052.jpg,1479,239,4,A few individuals appear to be walking by the entrance.,22,documerica_0052.jpg_claim_22
documerica_0052.jpg,1480,239,5,"The building has a sign with the number ""1310,"" which could indicate an address.",10,documerica_0052.jpg_claim_10
documerica_0052.jpg,1481,239,6,"The environment suggests an urban setting, with the reflection of another building hinting at a dense cityscape.",23,documerica_0052.jpg_claim_23
documerica_0052.jpg,1482,239,7,The presence of pedestrians and the streetlamp indicates a,24,documerica_0052.jpg_claim_24
documerica_0053.jpg,1483,240,1,The image depicts an interior space characterized by classical architectural elements.,0,documerica_0053.jpg_claim_0
documerica_0053.jpg,1484,240,2,"Two large, fluted columns frame the scene, suggesting neoclassical or Beaux-Arts design.",1,documerica_0053.jpg_claim_1
documerica_0053.jpg,1485,240,3,"A red door is visible on the left side, while another, smaller door can be seen further back on the right.",2,documerica_0053.jpg_claim_2
documerica_0053.jpg,1486,240,4,The floor features a checkered pattern with light-colored tiles arranged in a geometric design.,3,documerica_0053.jpg_claim_3
documerica_0053.jpg,1487,240,5,"The polished stone flooring reflects the ambient light, adding depth to the space.",4,documerica_0053.jpg_claim_4
documerica_0053.jpg,1488,240,6,"There appears to be a podium-like structure near the left column, possibly used for speeches or ceremonies.",5,documerica_0053.jpg_claim_5
documerica_0053.jpg,1489,240,7,"The overall setting suggests an official building, such as",6,documerica_0053.jpg_claim_6
documerica_0053.jpg,1490,241,1,The image depicts an interior space characterized by classical architecture.,0,documerica_0053.jpg_claim_0
documerica_0053.jpg,1491,241,2,"Two prominent columns flank a central area, suggesting symmetry and grandeur typical of neoclassical design.",7,documerica_0053.jpg_claim_7
documerica_0053.jpg,1492,241,3,"The floor features a patterned tile arrangement, likely marble, which reflects light and adds to the space's elegance.",8,documerica_0053.jpg_claim_8
documerica_0053.jpg,1493,241,4,"The walls are made of light-colored stone, and there is a noticeable depth to the space, indicated by the perspective created by the columns and the doorway leading further into the building.",9,documerica_0053.jpg_claim_9
documerica_0053.jpg,1494,241,5,"A wooden podium is situated between the columns, hinting at a purpose for speeches or announcements.",5,documerica_0053.jpg_claim_5
documerica_0053.jpg,1495,241,6,The doors in the background appear to lead to other,10,documerica_0053.jpg_claim_10
documerica_0053.jpg,1496,242,1,"The image depicts the interior of what appears to be a formal building, possibly a government or institutional structure, given the architectural style and design.",0,documerica_0053.jpg_claim_0
documerica_0053.jpg,1497,242,2,"The setting features large, ornate columns with decorative capitals, suggesting classical influences, often found in neoclassical architecture.",7,documerica_0053.jpg_claim_7
documerica_0053.jpg,1498,242,3,"The floor has a geometric pattern typical of marble or stone tiles, adding to the grandeur of the space.",8,documerica_0053.jpg_claim_8
documerica_0053.jpg,1499,242,4,"A red door stands on the left, while another can be seen further into the background, partially obscured by the column on the right.",2,documerica_0053.jpg_claim_2
documerica_0053.jpg,1500,242,5,"The lighting is subdued, creating a sense of quietness and reverence, characteristic of spaces designed",11,documerica_0053.jpg_claim_11
documerica_0053.jpg,1501,243,1,The image depicts an interior space characterized by grand architecture.,0,documerica_0053.jpg_claim_0
documerica_0053.jpg,1502,243,2,The setting appears to be a formal building with a high ceiling and ornate columns supporting the structure.,12,documerica_0053.jpg_claim_12
documerica_0053.jpg,1503,243,3,"The walls are clad in light-colored stone or marble, giving a sense of classical design.",13,documerica_0053.jpg_claim_13
documerica_0053.jpg,1504,243,4,A checkered floor pattern adds a decorative element to the space.,3,documerica_0053.jpg_claim_3
documerica_0053.jpg,1505,243,5,"In the center, there is a pedestal or lectern, suggesting this area might be used for speeches or presentations.",14,documerica_0053.jpg_claim_14
documerica_0053.jpg,1506,243,6,"Two large red doors frame either side, hinting at further rooms or rooms requiring security or privacy.",15,documerica_0053.jpg_claim_15
documerica_0053.jpg,1507,243,7,The light streaming through an opening in the background suggests natural illumination from a,16,documerica_0053.jpg_claim_16
documerica_0053.jpg,1508,244,1,"The image shows an interior space with classical architectural elements, including tall, fluted columns and a pediment atop one of the doorways.",0,documerica_0053.jpg_claim_0
documerica_0053.jpg,1509,244,2,"The floor features a geometric pattern with alternating light and dark tiles, giving it a sophisticated appearance.",3,documerica_0053.jpg_claim_3
documerica_0053.jpg,1510,244,3,"There are two prominent red doors, one closed and one partially open, suggesting access to different areas within this building.",2,documerica_0053.jpg_claim_2
documerica_0053.jpg,1511,244,4,"A solitary, empty pedestal stands between the columns, possibly serving as a decorative element or a place for displays.",17,documerica_0053.jpg_claim_17
documerica_0053.jpg,1512,244,5,"The overall setting appears to be formal and possibly governmental or institutional, given the architectural style and the presence of the pedestal.",18,documerica_0053.jpg_claim_18
documerica_0053.jpg,1513,244,6,There are no visible,19,documerica_0053.jpg_claim_19
documerica_0054.jpg,1514,245,1,"The image shows a portion of a building facade with a modern, possibly Art Deco-inspired light fixture mounted on a tiled wall.",0,documerica_0054.jpg_claim_0
documerica_0054.jpg,1515,245,2,The fixture has a cylindrical design with horizontal bands and a rectangular plaque below it.,1,documerica_0054.jpg_claim_1
documerica_0054.jpg,1516,245,3,"The plaque reads ""RONALD REAGAN BUILDING INTERNATIONAL TRADE CENTER,"" indicating the location or purpose of the structure.",2,documerica_0054.jpg_claim_2
documerica_0054.jpg,1517,245,4,"The wall appears to be made of light-colored tiles arranged in a grid pattern, and there's a darker, textured lower section, likely stone or concrete.",3,documerica_0054.jpg_claim_3
documerica_0054.jpg,1518,245,5,"The setting suggests an urban environment, possibly within a government or corporate district.",4,documerica_0054.jpg_claim_4
documerica_0054.jpg,1519,245,6,There are no visible people or activities,5,documerica_0054.jpg_claim_5
documerica_0054.jpg,1520,246,1,The image shows a section of a building facade with a decorative wall-mounted light fixture.,0,documerica_0054.jpg_claim_0
documerica_0054.jpg,1521,246,2,"The fixture has a vertical cylindrical design with a metallic frame and glass panels, giving it a modern yet classic appearance.",1,documerica_0054.jpg_claim_1
documerica_0054.jpg,1522,246,3,"Below the light fixture is a plaque with the text ""RONALD REAGAN BUILDING INTERNATIONAL TRADE CENTER,"" indicating the location or purpose of the building.",2,documerica_0054.jpg_claim_2
documerica_0054.jpg,1523,246,4,"The surrounding wall is made of rectangular beige tiles, and the base is covered in darker stone blocks, suggesting a blend of materials often seen in official or institutional buildings.",3,documerica_0054.jpg_claim_3
documerica_0054.jpg,1524,246,5,"There are no people visible in the image, and no activities are taking place",5,documerica_0054.jpg_claim_5
documerica_0054.jpg,1525,247,1,The image depicts the facade of a building with a modern architectural style.,0,documerica_0054.jpg_claim_0
documerica_0054.jpg,1526,247,2,"The structure features a light-colored brick wall, adding a sense of traditional elegance.",6,documerica_0054.jpg_claim_6
documerica_0054.jpg,1527,247,3,"Mounted on the wall is an illuminated vertical light fixture, likely a sconce, which is framed by gold-toned metal detailing.",7,documerica_0054.jpg_claim_7
documerica_0054.jpg,1528,247,4,"Below this fixture is a dark plaque with the text ""RONALD REAGAN BUILDING"" prominently displayed, followed by ""INTERNATIONAL TRADE CENTER.""",2,documerica_0054.jpg_claim_2
documerica_0054.jpg,1529,247,5,"The plaque appears to be affixed to the lower portion of the wall, suggesting it is an official designation for the building.",8,documerica_0054.jpg_claim_8
documerica_0054.jpg,1530,247,6,There are no people or other activities,5,documerica_0054.jpg_claim_5
documerica_0054.jpg,1531,248,1,The image depicts a portion of a building's exterior wall.,9,documerica_0054.jpg_claim_9
documerica_0054.jpg,1532,248,2,"The wall appears to be made of light-colored bricks or tiles, with a lower section in darker stone.",3,documerica_0054.jpg_claim_3
documerica_0054.jpg,1533,248,3,"Mounted on the wall is a modern, rectangular sconce with a cylindrical design and metallic accents.",10,documerica_0054.jpg_claim_10
documerica_0054.jpg,1534,248,4,Below the sconce is a black plaque with gold lettering.,11,documerica_0054.jpg_claim_11
documerica_0054.jpg,1535,248,5,"The text on the plaque reads ""RONALD REAGAN BUILDING INTERNATIONAL TRADE CENTER,"" indicating the location is associated with the Ronald Reagan Building, which houses the International Trade Center.",2,documerica_0054.jpg_claim_2
documerica_0054.jpg,1536,248,6,"There are no people or activities visible in the image, and no additional contextual clues",5,documerica_0054.jpg_claim_5
documerica_0054.jpg,1537,249,1,The image shows the exterior of a building with a decorative light fixture mounted on a beige wall composed of rectangular tiles.,0,documerica_0054.jpg_claim_0
documerica_0054.jpg,1538,249,2,"Below the fixture, there is a plaque with inscribed text reading ""RONALD REAGAN BUILDING INTERNATIONAL TRADE CENTER.""",2,documerica_0054.jpg_claim_2
documerica_0054.jpg,1539,249,3,"The structure appears to be part of an institutional or government complex, given the formal design and the specific designation of the building's name.",12,documerica_0054.jpg_claim_12
documerica_0054.jpg,1540,249,4,"The light fixture has a modern yet classic aesthetic, featuring a cylindrical shape with horizontal bands and a reflective surface.",1,documerica_0054.jpg_claim_1
documerica_0054.jpg,1541,249,5,"The base of the building transitions into darker stone, suggesting a contrasting architectural style.",13,documerica_0054.jpg_claim_13
documerica_0054.jpg,1542,249,6,No people are present in the,5,documerica_0054.jpg_claim_5
documerica_0055.jpg,1543,250,1,The image shows a white shuttle bus parked in front of a multi-story brick building with large windows.,0,documerica_0055.jpg_claim_0
documerica_0055.jpg,1544,250,2,"The bus has visible text on its side, which appears to include a website address and possibly contact information.",1,documerica_0055.jpg_claim_1
documerica_0055.jpg,1545,250,3,"The building is modern and surrounded by trees, indicating an urban or suburban setting.",2,documerica_0055.jpg_claim_2
documerica_0055.jpg,1546,250,4,"There are no visible people in the image, and no activities are taking place.",3,documerica_0055.jpg_claim_3
documerica_0055.jpg,1547,250,5,"The sky is clear and blue, suggesting good weather.",4,documerica_0055.jpg_claim_4
documerica_0055.jpg,1548,250,6,"The bus is likely associated with transportation services, possibly for a corporate office or a public transit system, given its design and setting.",5,documerica_0055.jpg_claim_5
documerica_0055.jpg,1549,250,7,The lack of pedestrians suggests it might be a less,6,documerica_0055.jpg_claim_6
documerica_0055.jpg,1550,251,1,"The image shows a white shuttle bus parked near a large, multi-story building with brick and glass facades.",0,documerica_0055.jpg_claim_0
documerica_0055.jpg,1551,251,2,"The building has numerous windows, suggesting it might be an office or hotel complex.",7,documerica_0055.jpg_claim_7
documerica_0055.jpg,1552,251,3,"A lamppost stands close to the bus, and there are trees in front of the building, indicating a landscaped area.",8,documerica_0055.jpg_claim_8
documerica_0055.jpg,1553,251,4,"The surrounding area includes taller apartment buildings with balconies, visible in the background.",9,documerica_0055.jpg_claim_9
documerica_0055.jpg,1554,251,5,"The sky is clear and blue, suggesting a sunny day.",4,documerica_0055.jpg_claim_4
documerica_0055.jpg,1555,251,6,There are no people visible in the image.,3,documerica_0055.jpg_claim_3
documerica_0055.jpg,1556,251,7,"The shuttle bus appears to be part of a shuttle service, possibly for a hotel or office complex",10,documerica_0055.jpg_claim_10
documerica_0055.jpg,1557,252,1,"The image depicts a modern urban setting with a white shuttle bus parked in front of a multi-story brick building, possibly an office or hotel.",0,documerica_0055.jpg_claim_0
documerica_0055.jpg,1558,252,2,"The building features large windows, a symmetrical design, and decorative elements like columns and cornices.",11,documerica_0055.jpg_claim_11
documerica_0055.jpg,1559,252,3,"A row of trees and additional buildings can be seen in the background, suggesting a well-maintained cityscape.",2,documerica_0055.jpg_claim_2
documerica_0055.jpg,1560,252,4,"There are no visible people in the scene, so any actions or activities cannot be inferred.",12,documerica_0055.jpg_claim_12
documerica_0055.jpg,1561,252,5,"The bus appears to be stationary, likely waiting for passengers or heading to a scheduled stop.",13,documerica_0055.jpg_claim_13
documerica_0055.jpg,1562,252,6,The road surface and surrounding architecture suggest a contemporary urban environment.,14,documerica_0055.jpg_claim_14
documerica_0055.jpg,1563,252,7,The,15,documerica_0055.jpg_claim_15
documerica_0055.jpg,1564,253,1,The image depicts a modern urban scene with a white shuttle bus parked on a street.,0,documerica_0055.jpg_claim_0
documerica_0055.jpg,1565,253,2,"The bus appears to be a tour or transportation vehicle, possibly for tourists or employees.",5,documerica_0055.jpg_claim_5
documerica_0055.jpg,1566,253,3,"It has multiple windows and a sign on the side, although the text is not fully legible.",16,documerica_0055.jpg_claim_16
documerica_0055.jpg,1567,253,4,"In the background, there are multi-story buildings with large windows, suggesting commercial or residential spaces.",7,documerica_0055.jpg_claim_7
documerica_0055.jpg,1568,253,5,"A few trees line the sidewalk, adding greenery to the urban landscape.",17,documerica_0055.jpg_claim_17
documerica_0055.jpg,1569,253,6,"A lamp post is visible near the bus, and part of another building is seen further down the street.",8,documerica_0055.jpg_claim_8
documerica_0055.jpg,1570,253,7,"The sky is clear and blue, indicating a sunny day",4,documerica_0055.jpg_claim_4
documerica_0055.jpg,1571,254,1,The image shows an urban setting with a prominent white bus parked on a street.,18,documerica_0055.jpg_claim_18
documerica_0055.jpg,1572,254,2,"The bus appears to be a shuttle or tour vehicle, likely used for transporting passengers within a city or tourist area.",5,documerica_0055.jpg_claim_5
documerica_0055.jpg,1573,254,3,"It features multiple windows and is parked adjacent to a large, multi-story building with brick facades and numerous windows, suggesting it might be part of a hotel, office complex, or apartment building.",7,documerica_0055.jpg_claim_7
documerica_0055.jpg,1574,254,4,"There are trees along the sidewalk, adding greenery to the scene, which could indicate a planned urban design for aesthetics and air quality.",17,documerica_0055.jpg_claim_17
documerica_0055.jpg,1575,254,5,"The clear blue sky suggests a sunny day, contributing to the pleasant ambiance of",4,documerica_0055.jpg_claim_4
documerica_0056.jpg,1576,255,1,The image shows a modern glass entrance to a building at 1310 L Street.,0,documerica_0056.jpg_claim_0
documerica_0056.jpg,1577,255,2,The signage clearly displays the address in white letters against a dark background.,1,documerica_0056.jpg_claim_1
documerica_0056.jpg,1578,255,3,The structure features a sleek design with large glass panels and a metal frame.,2,documerica_0056.jpg_claim_2
documerica_0056.jpg,1579,255,4,There appears to be an elevator visible through the glass doors.,3,documerica_0056.jpg_claim_3
documerica_0056.jpg,1580,255,5,"A person can be seen walking past the building in the reflection of the glass, suggesting it's daytime.",4,documerica_0056.jpg_claim_4
documerica_0056.jpg,1581,255,6,"The surrounding area includes trees and a paved sidewalk, indicating an urban environment.",5,documerica_0056.jpg_claim_5
documerica_0056.jpg,1582,255,7,No other distinct objects or activities are discernible within the immediate vicinity of the entrance.,6,documerica_0056.jpg_claim_6
documerica_0056.jpg,1583,255,8,The setting suggests a professional or commercial,7,documerica_0056.jpg_claim_7
documerica_0056.jpg,1584,256,1,The image shows a modern building entrance at 1310 L Street.,0,documerica_0056.jpg_claim_0
documerica_0056.jpg,1585,256,2,"The facade features a stone or concrete exterior with a glass door and frame, giving it a contemporary appearance.",8,documerica_0056.jpg_claim_8
documerica_0056.jpg,1586,256,3,"The signage above the door clearly displays the address ""1310 L STREET.""",9,documerica_0056.jpg_claim_9
documerica_0056.jpg,1587,256,4,"There appears to be a metal security gate at the bottom of the glass doors, suggesting controlled access.",10,documerica_0056.jpg_claim_10
documerica_0056.jpg,1588,256,5,"The surrounding environment includes paved walkways, some greenery, and parts of neighboring buildings, indicating an urban setting.",5,documerica_0056.jpg_claim_5
documerica_0056.jpg,1589,256,6,"The reflection in the glass reveals part of the street and possibly trees, hinting at a daytime scene.",11,documerica_0056.jpg_claim_11
documerica_0056.jpg,1590,256,7,A person,12,documerica_0056.jpg_claim_12
documerica_0056.jpg,1591,257,1,"The image depicts the entrance to 1310 L Street, featuring a modern architectural design with a glass front door framed by a gray stone facade.",0,documerica_0056.jpg_claim_0
documerica_0056.jpg,1592,257,2,"The sign above the door clearly displays the address ""1310 L STREET"" in white lettering against a dark background.",9,documerica_0056.jpg_claim_9
documerica_0056.jpg,1593,257,3,A metal mailbox is affixed to the wall to the left of the entrance.,13,documerica_0056.jpg_claim_13
documerica_0056.jpg,1594,257,4,"The glass door appears to have a sliding mechanism, suggesting a contemporary and possibly secure entryway.",14,documerica_0056.jpg_claim_14
documerica_0056.jpg,1595,257,5,"The immediate environment outside the building includes a sidewalk and a glimpse of urban surroundings through the glass panels, hinting at an urban setting.",15,documerica_0056.jpg_claim_15
documerica_0056.jpg,1596,257,6,There,16,documerica_0056.jpg_claim_16
documerica_0056.jpg,1597,258,1,"The image depicts a modern building entrance with the address ""1310 L Street"" prominently displayed on two signs affixed to the facade.",0,documerica_0056.jpg_claim_0
documerica_0056.jpg,1598,258,2,"The building features a combination of glass and concrete materials, with large sliding glass doors forming the entrance.",17,documerica_0056.jpg_claim_17
documerica_0056.jpg,1599,258,3,"Overhead, there's an awning providing shade to the entryway.",18,documerica_0056.jpg_claim_18
documerica_0056.jpg,1600,258,4,"The setting appears to be urban, as indicated by the paved sidewalk and the presence of another building in the background through the glass doors.",19,documerica_0056.jpg_claim_19
documerica_0056.jpg,1601,258,5,"A few individuals are faintly visible near the entrance, suggesting pedestrian activity.",20,documerica_0056.jpg_claim_20
documerica_0056.jpg,1602,258,6,The scene does not provide enough context to infer specific activities beyond general pedestrian,21,documerica_0056.jpg_claim_21
documerica_0056.jpg,1603,259,1,The image shows the entrance to a building at 1310 L Street.,0,documerica_0056.jpg_claim_0
documerica_0056.jpg,1604,259,2,"The facade is modern, featuring large glass panels that likely form part of an automatic door system.",22,documerica_0056.jpg_claim_22
documerica_0056.jpg,1605,259,3,"Two identical signs are mounted on the building's wall, each displaying ""1310 L STREET.""",9,documerica_0056.jpg_claim_9
documerica_0056.jpg,1606,259,4,"The entrance area has a clean, sleek design with a concrete or tiled floor.",23,documerica_0056.jpg_claim_23
documerica_0056.jpg,1607,259,5,"The structure appears to be a commercial or office building given the signage style and the presence of the automatic doors, which suggest an emphasis on accessibility and security.",24,documerica_0056.jpg_claim_24
documerica_0056.jpg,1608,259,6,"The environment looks urban, with parts of adjacent buildings visible through the glass panels.",15,documerica_0056.jpg_claim_15
documerica_0057.jpg,1609,260,1,The image shows a window view of an urban setting during daylight hours.,0,documerica_0057.jpg_claim_0
documerica_0057.jpg,1610,260,2,"The windows have multiple panes separated by white frames, with some reflections of the exterior environment visible.",1,documerica_0057.jpg_claim_1
documerica_0057.jpg,1611,260,3,"A partially opened banner with the words ""UNITED TECHNOLOGIES"" can be seen hanging inside the window, suggesting it might belong to an event or display related to this company.",2,documerica_0057.jpg_claim_2
documerica_0057.jpg,1612,260,4,"The setting appears to be indoors, possibly within an office or conference room of a modern building, given the clean lines and structured design.",3,documerica_0057.jpg_claim_3
documerica_0057.jpg,1613,260,5,"The lighting indicates it's either late afternoon or early evening, as there are soft shadows.",4,documerica_0057.jpg_claim_4
documerica_0057.jpg,1614,260,6,There are no people visible,5,documerica_0057.jpg_claim_5
documerica_0057.jpg,1615,261,1,"The image shows a close-up view through a window with multiple panes, capturing an urban scene beyond.",6,documerica_0057.jpg_claim_6
documerica_0057.jpg,1616,261,2,"The window frame is white, dividing the glass into rectangular sections.",7,documerica_0057.jpg_claim_7
documerica_0057.jpg,1617,261,3,"Inside the window, parts of a person can be seen through sheer curtains or fabric, partially obscuring their features.",8,documerica_0057.jpg_claim_8
documerica_0057.jpg,1618,261,4,"The visible text on the fabric includes partial words like ""ED"" and ""THORO"", suggesting it might be a branded item or advertisement, possibly related to United Airlines, indicated by the recognizable logo and partial word ""United"".",9,documerica_0057.jpg_claim_9
documerica_0057.jpg,1619,261,5,"The background outside the window reveals more architectural elements, including a high-rise building with a",10,documerica_0057.jpg_claim_10
documerica_0057.jpg,1620,262,1,"The image appears to show a window view into a modern architectural space, possibly an office or public building.",6,documerica_0057.jpg_claim_6
documerica_0057.jpg,1621,262,2,"The windows have a grid pattern, suggesting a structured design typical of contemporary buildings.",11,documerica_0057.jpg_claim_11
documerica_0057.jpg,1622,262,3,"Inside, there is a white tent or canopy with the word ""UNITED"" partially visible, indicating some event or gathering may be taking place.",12,documerica_0057.jpg_claim_12
documerica_0057.jpg,1623,262,4,The presence of what seems to be a flag or banner with blue and green colors could suggest a national or organizational context.,13,documerica_0057.jpg_claim_13
documerica_0057.jpg,1624,262,5,"The lighting suggests it might be daytime, and the angle of the light implies sunlight coming through the windows.",14,documerica_0057.jpg_claim_14
documerica_0057.jpg,1625,262,6,"There are no visible people inside, so their",5,documerica_0057.jpg_claim_5
documerica_0057.jpg,1626,263,1,"The image depicts a close-up view through a window with a grid-like frame, possibly part of a modern building.",6,documerica_0057.jpg_claim_6
documerica_0057.jpg,1627,263,2,"The window is partially open, revealing an interior space where a white structure, possibly a tent or awning with the word ""UNITED"" partially visible, is set up.",15,documerica_0057.jpg_claim_15
documerica_0057.jpg,1628,263,3,"The structure includes green elements and some blue designs, suggesting it might be related to an event or exhibition.",16,documerica_0057.jpg_claim_16
documerica_0057.jpg,1629,263,4,"Through the window, we can see parts of another building with large glass windows reflecting the sunlight, indicating daytime.",14,documerica_0057.jpg_claim_14
documerica_0057.jpg,1630,263,5,"The surrounding environment appears urban, with the architectural style suggesting a contemporary setting.",17,documerica_0057.jpg_claim_17
documerica_0057.jpg,1631,263,6,There are no visible,18,documerica_0057.jpg_claim_18
documerica_0057.jpg,1632,264,1,"The image shows a close-up view through a window, revealing part of an urban setting.",0,documerica_0057.jpg_claim_0
documerica_0057.jpg,1633,264,2,"The window frame is modern and clean, suggesting a contemporary building.",19,documerica_0057.jpg_claim_19
documerica_0057.jpg,1634,264,3,"Inside, there appear to be white tents or canopies with text and logos, possibly indicating an event or gathering.",12,documerica_0057.jpg_claim_12
documerica_0057.jpg,1635,264,4,"The text on one canopy includes the word ""UNITED,"" which might refer to a company name, organization, or event theme.",20,documerica_0057.jpg_claim_20
documerica_0057.jpg,1636,264,5,"Outside the window, the background shows parts of other buildings, likely within a cityscape.",10,documerica_0057.jpg_claim_10
documerica_0057.jpg,1637,264,6,"The lighting suggests it's daytime, with sunlight streaming in.",4,documerica_0057.jpg_claim_4
